seed,split,sample_index,geometry_id,active_views,acceptance_gate,candidate_alpha,correction_ratio,candidate_bound,fallback_bound,certificate_violation,candidate_relative_l2,candidate_gradient_relative_l2,candidate_front_f1,candidate_whitened_residual_rms,fixed_pg_relative_l2,fixed_pg_gradient_relative_l2,fixed_pg_front_f1,fixed_pg_whitened_residual_rms,projected_bb_relative_l2,projected_bb_gradient_relative_l2,projected_bb_front_f1,projected_bb_whitened_residual_rms,fista_relative_l2,fista_gradient_relative_l2,fista_front_f1,fista_whitened_residual_rms,gain_vs_fixed_pg_percent,gain_vs_projected_bb_percent,gain_vs_fista_percent
91,independent_select,2,independent_select_a90e0b1ce3_1101101,5,0.0,0.969342827796936,1.3247572183609009,-82.845458984375,-210.97882080078125,False,0.4746871888637543,0.547560453414917,0.8000000715255737,3.019686222076416,0.4753403961658478,0.549966037273407,0.8000000715255737,2.995265007019043,0.3342815935611725,0.40925130248069763,0.8999999761581421,1.9828423261642456,0.41284406185150146,0.48884665966033936,0.8000000715255737,2.5412652492523193,0.13741885125637054,-42.002193450927734,-14.979779243469238
91,independent_select,3,independent_select_a90e0b1ce3_0110001,3,0.0,0.9806687831878662,1.616064429283142,-154.4451904296875,-343.46002197265625,False,0.632263720035553,0.7651272416114807,0.75,5.625932216644287,0.6339702010154724,0.7656124830245972,0.75,5.637283802032471,0.5887589454650879,0.7250279188156128,0.8500000238418579,4.477560997009277,0.6121890544891357,0.7473275065422058,0.8000000715255737,4.9980010986328125,0.26917368173599243,-7.389233112335205,-3.279161214828491
91,independent_select,4,independent_select_a90e0b1ce3_1000111,4,0.0,0.8325771689414978,1.0541020631790161,-147.25262451171875,-347.2956848144531,False,0.7274179458618164,0.8266629576683044,0.40000003576278687,3.964641571044922,0.7294164299964905,0.8282782435417175,0.44999998807907104,3.83979868888855,0.6952112913131714,0.8031444549560547,0.44999998807907104,2.6191558837890625,0.7115752696990967,0.8161960244178772,0.44999998807907104,3.2063047885894775,0.27398398518562317,-4.63264274597168,-2.2264230251312256
91,independent_select,5,independent_select_a90e0b1ce3_0111011,5,0.0,1.0,1.7363698482513428,-50.71861267089844,-113.83129119873047,False,0.4498574435710907,0.5456647872924805,0.8500000238418579,1.981464147567749,0.44854435324668884,0.5439963936805725,0.8500000238418579,1.9698095321655273,0.37585577368736267,0.4672054052352905,0.8999999761581421,1.4078561067581177,0.41605818271636963,0.5112120509147644,0.8999999761581421,1.6713835000991821,-0.29274481534957886,-19.688846588134766,-8.123686790466309
91,independent_select,6,independent_select_a90e0b1ce3_1000011,3,0.0,0.9661944508552551,1.7355811595916748,-133.95074462890625,-325.218505859375,False,0.6125120520591736,0.7472891807556152,0.699999988079071,4.325811386108398,0.6140928268432617,0.7475669384002686,0.699999988079071,4.2660088539123535,0.5953097343444824,0.7235018610954285,0.699999988079071,3.3233699798583984,0.6041091680526733,0.7370904088020325,0.699999988079071,3.708969831466675,0.2574162483215332,-2.889641523361206,-1.390954613685608
91,independent_select,7,independent_select_a90e0b1ce3_1010110,4,0.0,0.9525782465934753,0.9468404650688171,-130.312255859375,-326.1393737792969,False,0.44285842776298523,0.5396695137023926,0.6000000238418579,3.3042173385620117,0.4464549422264099,0.5453096628189087,0.6000000238418579,3.235374927520752,0.3749401867389679,0.47176891565322876,0.6499999761581421,2.004589080810547,0.4077985882759094,0.5068123936653137,0.6000000238418579,2.562897205352783,0.8055716753005981,-18.11441993713379,-8.597341537475586
91,independent_select,8,independent_select_a90e0b1ce3_0111101,5,0.0,1.0,1.9049241542816162,-36.44230651855469,-83.93896484375,False,0.5005114674568176,0.6378378868103027,0.75,1.664771318435669,0.5007240772247314,0.6378873586654663,0.75,1.6615108251571655,0.45775988698005676,0.5975205302238464,0.8000000715255737,1.179159164428711,0.4782043695449829,0.6186326742172241,0.75,1.3906124830245972,0.04246046394109726,-9.339302062988281,-4.664762496948242
91,independent_select,9,independent_select_a90e0b1ce3_1011000,3,0.0,1.0,0.9896097183227539,-324.3985595703125,-720.4449462890625,False,0.43211331963539124,0.6061554551124573,0.8500000238418579,5.081546306610107,0.4327409863471985,0.6062866449356079,0.8500000238418579,5.06804084777832,0.38562655448913574,0.5617491602897644,0.8500000238418579,3.159809112548828,0.4089268147945404,0.5856943130493164,0.8500000238418579,3.9536168575286865,0.14504443109035492,-12.054865837097168,-5.670086860656738
91,independent_select,10,independent_select_a90e0b1ce3_1010101,4,0.0,0.9427599906921387,0.9444324970245361,-116.858154296875,-282.79888916015625,False,0.5440434813499451,0.6440781950950623,0.8000000715255737,3.8390886783599854,0.5458601713180542,0.647197425365448,0.8000000715255737,3.699348211288452,0.4665590524673462,0.574924886226654,0.8500000238418579,2.5539443492889404,0.506661057472229,0.6124014854431152,0.8000000715255737,3.1512415409088135,0.3328123390674591,-16.607635498046875,-7.3781914710998535
91,independent_select,11,independent_select_a90e0b1ce3_1011011,5,0.0,0.9947658777236938,1.6404379606246948,-62.223175048828125,-160.1870574951172,False,0.4841630458831787,0.6019847989082336,0.75,2.3704497814178467,0.4845258891582489,0.6024926900863647,0.75,2.3596057891845703,0.40322595834732056,0.5221325159072876,0.8000000715255737,1.6912963390350342,0.44631507992744446,0.567247748374939,0.75,2.000415563583374,0.074886254966259,-20.072391510009766,-8.480100631713867
91,independent_select,12,independent_select_a90e0b1ce3_0010011,3,0.0,0.9415936470031738,0.859876275062561,-471.419677734375,-1105.356689453125,False,0.4418647885322571,0.5514248013496399,0.949999988079071,6.798534870147705,0.4455432593822479,0.5552005767822266,0.949999988079071,6.714155197143555,0.37181875109672546,0.48234888911247253,0.949999988079071,3.710242986679077,0.40513303875923157,0.5173534750938416,0.949999988079071,5.151729583740234,0.8256147503852844,-18.83875846862793,-9.06658935546875
91,independent_select,13,independent_select_a90e0b1ce3_1011010,4,0.0,1.0,1.1147277355194092,-121.97222900390625,-282.8141174316406,False,0.41005969047546387,0.5133424997329712,0.8999999761581421,3.2356181144714355,0.4056263566017151,0.5073310136795044,0.8999999761581421,3.163872480392456,0.3161962628364563,0.413568913936615,0.8999999761581421,2.0209367275238037,0.366005539894104,0.4681302011013031,0.8999999761581421,2.586735963821411,-1.092960000038147,-29.6851806640625,-12.036471366882324
91,independent_select,14,independent_select_a90e0b1ce3_1110011,5,0.0,0.8511062264442444,1.242051362991333,-49.629058837890625,-119.49990844726562,False,0.42358431220054626,0.5275293588638306,0.699999988079071,2.2314350605010986,0.42304137349128723,0.5264124274253845,0.699999988079071,2.146212100982666,0.3640844225883484,0.46931716799736023,0.699999988079071,1.5866695642471313,0.39224961400032043,0.49940839409828186,0.699999988079071,1.8466596603393555,-0.12834174931049347,-16.34233283996582,-7.988458633422852
91,independent_select,15,independent_select_a90e0b1ce3_0011100,3,0.0,0.9814385175704956,1.3548698425292969,-108.06353759765625,-256.21014404296875,False,0.5902497172355652,0.687728762626648,0.8292683362960815,4.165084362030029,0.5925405621528625,0.6899064779281616,0.8292683362960815,4.108725070953369,0.5491400361061096,0.6527835130691528,0.8292683362960815,3.015578031539917,0.5704867839813232,0.67085200548172,0.8292683362960815,3.543332576751709,0.38661402463912964,-7.48619270324707,-3.4642229080200195
91,independent_select,16,independent_select_a90e0b1ce3_1011001,4,0.0,1.0,1.198817491531372,-120.02359008789062,-242.5017852783203,False,0.383387953042984,0.46301212906837463,0.949999988079071,3.00205659866333,0.3877946436405182,0.46913808584213257,0.949999988079071,2.9714930057525635,0.2878551185131073,0.359559565782547,0.949999988079071,1.9425243139266968,0.337409108877182,0.41606366634368896,0.949999988079071,2.4093737602233887,1.136346459388733,-33.18782043457031,-13.627030372619629
91,independent_select,17,independent_select_a90e0b1ce3_0111011,5,0.0,1.0,1.6525206565856934,-42.7266845703125,-107.61170959472656,False,0.301387220621109,0.35987648367881775,0.8999999761581421,1.7695847749710083,0.3017008602619171,0.3602748215198517,0.8999999761581421,1.7637404203414917,0.19959771633148193,0.24705705046653748,0.949999988079071,1.1787885427474976,0.2523142695426941,0.3074997663497925,0.8999999761581421,1.4506480693817139,0.1039571613073349,-50.99732971191406,-19.449138641357422
91,independent_select,18,independent_select_a90e0b1ce3_0011001,3,0.0,0.9824888110160828,1.2076135873794556,-161.006103515625,-371.0716247558594,False,0.46214234828948975,0.6379113793373108,0.75,4.458930015563965,0.4650503396987915,0.6415258646011353,0.75,4.435857772827148,0.40629756450653076,0.5867913365364075,0.75,2.989274501800537,0.43317022919654846,0.6133782863616943,0.75,3.6309473514556885,0.6253067851066589,-13.74479866027832,-6.688391208648682
91,independent_select,19,independent_select_a90e0b1ce3_1101001,4,0.0,0.8926007151603699,1.0169811248779297,-150.0006103515625,-389.9244384765625,False,0.5467655062675476,0.6520568132400513,0.8500000238418579,4.6316351890563965,0.5464648604393005,0.6509709358215332,0.8500000238418579,4.563014984130859,0.4441963732242584,0.5596505999565125,0.8999999761581421,3.0853822231292725,0.5011481642723083,0.6130727529525757,0.8999999761581421,3.8858494758605957,-0.055016499012708664,-23.0909423828125,-9.10256576538086
91,independent_select,20,independent_select_a90e0b1ce3_1111100,5,0.0,1.0,1.6400909423828125,-60.4512939453125,-134.2654266357422,False,0.43078842759132385,0.5200539827346802,0.8000000715255737,2.428856372833252,0.43073076009750366,0.5218848586082458,0.8000000715255737,2.3970084190368652,0.3301909267902374,0.4187023937702179,0.8500000238418579,1.6870185136795044,0.38122865557670593,0.47169992327690125,0.8000000715255737,2.0478367805480957,-0.013388292863965034,-30.466463088989258,-13.00001335144043
91,independent_select,21,independent_select_a90e0b1ce3_0101010,3,0.0,1.0,1.1252774000167847,-383.0081787109375,-780.0611572265625,False,0.5055705904960632,0.6763370037078857,0.75,6.316411018371582,0.5058574080467224,0.6766476631164551,0.75,6.315853118896484,0.4378616213798523,0.6150516867637634,0.75,4.318112373352051,0.47500309348106384,0.6505528092384338,0.75,5.257226467132568,0.05669928714632988,-15.463554382324219,-6.435220718383789
91,independent_select,22,independent_select_a90e0b1ce3_1011001,4,0.0,0.981697678565979,1.2043945789337158,-113.75543212890625,-282.0227966308594,False,0.5112073421478271,0.5937377214431763,0.8500000238418579,3.7818655967712402,0.5143765807151794,0.5976623296737671,0.8500000238418579,3.752589702606201,0.4155658781528473,0.4969622790813446,0.949999988079071,2.587815999984741,0.46784576773643494,0.5526406764984131,0.8999999761581421,3.1703174114227295,0.6161319613456726,-23.014753341674805,-9.26834774017334
91,independent_select,23,independent_select_a90e0b1ce3_1110101,5,0.0,0.8786225318908691,1.1362996101379395,-63.242950439453125,-143.97080993652344,False,0.4586009383201599,0.5695528388023376,0.8500000238418579,2.806546926498413,0.4539366066455841,0.5652985572814941,0.8000000715255737,2.6985080242156982,0.3544718027114868,0.46911686658859253,0.8500000238418579,1.9438828229904175,0.40691110491752625,0.5216926336288452,0.8500000238418579,2.3633246421813965,-1.0275293588638306,-29.375858306884766,-12.702980041503906
92,validation,0,analytic_1001101,4,0.0,1.0,0.7025787234306335,-1856.177734375,-3409.232421875,False,0.5011610388755798,0.5692229866981506,0.75,13.938227653503418,0.5012604594230652,0.5693812966346741,0.75,13.93671703338623,0.3667161762714386,0.44830361008644104,0.8999999761581421,9.28460693359375,0.4449819028377533,0.5202050805091858,0.8000000715255737,11.930550575256348,0.019834108650684357,-36.66183090209961,-12.625039100646973
92,validation,1,analytic_1001111,5,0.0,1.0,0.6074363589286804,-714.583251953125,-1104.0865478515625,False,0.5856384634971619,0.718656063079834,0.75,7.030296802520752,0.5859706401824951,0.7191836833953857,0.75,7.030180931091309,0.480918288230896,0.6294413805007935,0.8500000238418579,4.866076946258545,0.5410194396972656,0.6829760074615479,0.8000000715255737,6.050286293029785,0.05668828263878822,-21.77504539489746,-8.247213363647461
92,validation,2,analytic_0101101,4,0.0,1.0,0.500795841217041,-1038.828857421875,-1414.911376953125,False,0.20311255753040314,0.27476266026496887,0.8999999761581421,4.977106094360352,0.20293086767196655,0.2743757963180542,0.8999999761581421,4.973194599151611,0.12236990034580231,0.21814528107643127,0.8500000238418579,1.9990893602371216,0.15588778257369995,0.24421070516109467,0.8500000238418579,3.178969144821167,-0.08953288197517395,-65.9824447631836,-30.294082641601562
92,validation,3,analytic_1111001,5,0.0,0.8977357745170593,0.8324737548828125,-569.2216796875,-1240.005615234375,False,0.7587267160415649,0.8542957305908203,0.6499999761581421,7.797361373901367,0.7588901519775391,0.85444176197052,0.6499999761581421,7.797030925750732,0.7082836627960205,0.8156141042709351,0.6499999761581421,5.944140911102295,0.7372867465019226,0.8388925790786743,0.6499999761581421,6.879267692565918,0.02153617888689041,-7.121871471405029,-2.9079554080963135
92,validation,4,analytic_1111000,4,0.0,1.0,0.46786969900131226,-2200.38232421875,-3016.923583984375,False,0.3472139537334442,0.46070733666419983,0.75,8.262749671936035,0.3478914797306061,0.4624425172805786,0.75,8.22230052947998,0.2847578227519989,0.4195656478404999,0.75,4.241705417633057,0.3135165274143219,0.44100138545036316,0.75,5.90377950668335,0.19475211203098297,-21.933069229125977,-10.748213768005371
92,validation,5,analytic_1001111,5,0.0,1.0,0.5628207325935364,-749.415283203125,-1103.33837890625,False,0.5567336678504944,0.6901981234550476,0.6499999761581421,7.011031150817871,0.556851327419281,0.6903051137924194,0.6499999761581421,7.012557506561279,0.44649842381477356,0.5945714116096497,0.75,4.823688507080078,0.5099458694458008,0.6517835855484009,0.699999988079071,6.03112268447876,0.021129440516233444,-24.688831329345703,-9.17505168914795
92,validation,6,analytic_1100110,4,0.0,0.9023348689079285,0.8569327592849731,-1181.79345703125,-2626.260498046875,False,0.388974130153656,0.515462338924408,0.8000000715255737,7.866676330566406,0.388954758644104,0.5155742764472961,0.8000000715255737,7.843954086303711,0.34487372636795044,0.48261651396751404,0.8000000715255737,4.730623722076416,0.36604589223861694,0.5006473064422607,0.8000000715255737,5.928538799285889,-0.00498040160164237,-12.787405967712402,-6.263760566711426
92,validation,7,analytic_1111010,5,0.0,0.9964868426322937,0.6937240362167358,-501.955810546875,-1125.9818115234375,False,0.4988335967063904,0.6439364552497864,0.6499999761581421,5.981342315673828,0.499046266078949,0.6443014740943909,0.6499999761581421,5.979291915893555,0.4170001745223999,0.5672177076339722,0.6499999761581421,3.944148302078247,0.46137407422065735,0.6116346716880798,0.6499999761581421,4.944812297821045,0.04261516034603119,-19.624313354492188,-8.119121551513672
92,validation,8,analytic_0111100,4,0.0,1.0,0.5609704256057739,-1183.7294921875,-1760.826171875,False,0.36791321635246277,0.4650038182735443,0.8500000238418579,7.633607864379883,0.3684366047382355,0.4657292366027832,0.8999999761581421,7.638724327087402,0.26737046241760254,0.3661155700683594,0.8999999761581421,4.423544883728027,0.32064294815063477,0.42195653915405273,0.8999999761581421,6.0280985832214355,0.14205656945705414,-37.604286193847656,-14.742339134216309
92,validation,9,analytic_1111001,5,0.0,1.0,0.6466448903083801,-611.636962890625,-1133.567138671875,False,0.6119298934936523,0.7987363338470459,0.6499999761581421,5.846502304077148,0.612820029258728,0.8000102043151855,0.6499999761581421,5.831904411315918,0.556290328502655,0.7635096907615662,0.699999988079071,3.827420711517334,0.5856031179428101,0.7840396165847778,0.6499999761581421,4.7743377685546875,0.14525239169597626,-10.001893043518066,-4.495668411254883
92,validation,10,analytic_1001011,4,0.0,1.0,0.38313111662864685,-2797.13671875,-3637.751220703125,False,0.3365369439125061,0.43427038192749023,0.8500000238418579,9.618520736694336,0.3372099697589874,0.43745046854019165,0.8500000238418579,9.525275230407715,0.2601473033428192,0.38138145208358765,0.8500000238418579,4.874039649963379,0.2959938943386078,0.4089244604110718,0.8500000238418579,7.022825717926025,0.19958658516407013,-29.363994598388672,-13.697258949279785
92,validation,11,analytic_1111010,5,0.0,1.0,0.5972388386726379,-699.662841796875,-1143.3865966796875,False,0.5269626379013062,0.6901960968971252,0.6000000238418579,6.170419692993164,0.5271986722946167,0.6905573606491089,0.6000000238418579,6.167865753173828,0.4432498812675476,0.6174708008766174,0.6000000238418579,4.165327072143555,0.48941749334335327,0.6604569554328918,0.6000000238418579,5.150335788726807,0.044771432876586914,-18.886133193969727,-7.671393871307373
92,validation,12,analytic_1010101,4,0.0,1.0,0.3393442928791046,-3022.4970703125,-3579.2939453125,False,0.4508521258831024,0.5552197098731995,0.8000000715255737,11.656413078308105,0.4516986906528473,0.5578068494796753,0.8000000715255737,11.637516975402832,0.3513529896736145,0.4758867621421814,0.8000000715255737,7.3574957847595215,0.4049747884273529,0.5222375392913818,0.8000000715255737,9.449138641357422,0.18741802871227264,-28.3188533782959,-11.328442573547363
92,validation,13,analytic_1001111,5,0.0,1.0,0.653328537940979,-498.010498046875,-936.6275024414062,False,0.5577197670936584,0.7534810900688171,0.40000003576278687,5.862553119659424,0.5582420825958252,0.7543300986289978,0.40000003576278687,5.859124183654785,0.47980737686157227,0.6942551732063293,0.44999998807907104,4.030187606811523,0.522979736328125,0.7302140593528748,0.40000003576278687,4.954616546630859,0.09356433898210526,-16.238264083862305,-6.6427106857299805
92,validation,14,analytic_0101011,4,0.0,1.0,0.6801267862319946,-1297.0166015625,-2439.129150390625,False,0.3551687002182007,0.47653400897979736,0.8000000715255737,8.8632230758667,0.3553808927536011,0.4774937927722931,0.8000000715255737,8.849946022033691,0.25676944851875305,0.3781067430973053,0.8000000715255737,5.164895534515381,0.30881360173225403,0.4351904094219208,0.8000000715255737,6.955460548400879,0.05970848351716995,-38.322021484375,-15.01070499420166
92,validation,15,analytic_0111101,5,0.0,1.0,0.5843842029571533,-426.93603515625,-610.2068481445312,False,0.44786420464515686,0.5822744965553284,0.699999988079071,4.518760681152344,0.4479045271873474,0.5823108553886414,0.699999988079071,4.519562721252441,0.33625224232673645,0.4706040918827057,0.699999988079071,2.8877036571502686,0.39809656143188477,0.5364274382591248,0.699999988079071,3.733985185623169,0.009002486243844032,-33.19292449951172,-12.501399993896484
92,validation,16,analytic_1001011,4,0.0,0.9446526169776917,0.9012928009033203,-1043.6591796875,-2298.8935546875,False,0.43199169635772705,0.5309222340583801,0.8500000238418579,10.134103775024414,0.4321940243244171,0.5311001539230347,0.8500000238418579,10.135024070739746,0.3513684868812561,0.45744311809539795,0.8500000238418579,7.221386909484863,0.39745020866394043,0.5025956034660339,0.8500000238418579,8.677519798278809,0.04681415110826492,-22.945486068725586,-8.690771102905273
92,validation,17,analytic_1111010,5,0.0,1.0,0.7075592279434204,-498.29443359375,-1107.7935791015625,False,0.5678164958953857,0.711815357208252,0.6499999761581421,6.031182289123535,0.5680815577507019,0.712143063545227,0.6499999761581421,6.031312465667725,0.506939172744751,0.6600008010864258,0.699999988079071,4.1952104568481445,0.540298342704773,0.6900776624679565,0.699999988079071,5.059282302856445,0.04665911942720413,-12.00880241394043,-5.093140602111816
92,independent_select,0,independent_select_a90e0b1ce3_1100001,3,0.0,0.9268462657928467,0.7290549278259277,-204.5423583984375,-448.1863098144531,False,0.7655735611915588,0.8724016547203064,0.4285714030265808,5.328188896179199,0.7682383060455322,0.8736171126365662,0.4285714030265808,5.058215141296387,0.7541094422340393,0.8613553047180176,0.4285714030265808,3.6750919818878174,0.7592886090278625,0.8675493001937866,0.4285714030265808,4.304436683654785,0.34686434268951416,-1.5202195644378662,-0.8277422189712524
92,independent_select,1,independent_select_a90e0b1ce3_1100110,4,0.0,1.0,0.5406556129455566,-190.6925048828125,-350.4234924316406,False,0.6769340634346008,0.7651016116142273,0.6499999761581421,4.390115261077881,0.6790310740470886,0.7671633958816528,0.6499999761581421,4.307316303253174,0.6281861066818237,0.7207840085029602,0.75,3.2353014945983887,0.65544593334198,0.7467893362045288,0.699999988079071,3.7661094665527344,0.30882394313812256,-7.7601141929626465,-3.2783985137939453
92,independent_select,2,independent_select_a90e0b1ce3_1101101,5,0.0,1.0,0.6530468463897705,-117.36288452148438,-210.97882080078125,False,0.4746871888637543,0.547560453414917,0.8000000715255737,3.019686222076416,0.4753403961658478,0.549966037273407,0.8000000715255737,2.995265007019043,0.3342815935611725,0.40925130248069763,0.8999999761581421,1.9828423261642456,0.41284406185150146,0.48884665966033936,0.8000000715255737,2.5412652492523193,0.13741885125637054,-42.002193450927734,-14.979779243469238
92,independent_select,3,independent_select_a90e0b1ce3_0110001,3,0.0,0.9738409519195557,0.7999528646469116,-153.5419921875,-343.46002197265625,False,0.632263720035553,0.7651272416114807,0.75,5.625932216644287,0.6339702010154724,0.7656124830245972,0.75,5.637283802032471,0.5887589454650879,0.7250279188156128,0.8500000238418579,4.477560997009277,0.6121890544891357,0.7473275065422058,0.8000000715255737,4.9980010986328125,0.26917368173599243,-7.389233112335205,-3.279161214828491
92,independent_select,4,independent_select_a90e0b1ce3_1000111,4,0.0,1.0,0.5226475596427917,-202.29327392578125,-347.2956848144531,False,0.7274179458618164,0.8266629576683044,0.40000003576278687,3.964641571044922,0.7294164299964905,0.8282782435417175,0.44999998807907104,3.83979868888855,0.6952112913131714,0.8031444549560547,0.44999998807907104,2.6191558837890625,0.7115752696990967,0.8161960244178772,0.44999998807907104,3.2063047885894775,0.27398398518562317,-4.63264274597168,-2.2264230251312256
92,independent_select,5,independent_select_a90e0b1ce3_0111011,5,0.0,1.0,0.8575133085250854,-49.65948486328125,-113.83129119873047,False,0.4498574435710907,0.5456647872924805,0.8500000238418579,1.981464147567749,0.44854435324668884,0.5439963936805725,0.8500000238418579,1.9698095321655273,0.37585577368736267,0.4672054052352905,0.8999999761581421,1.4078561067581177,0.41605818271636963,0.5112120509147644,0.8999999761581421,1.6713835000991821,-0.29274481534957886,-19.688846588134766,-8.123686790466309
92,independent_select,6,independent_select_a90e0b1ce3_1000011,3,0.0,0.9576441049575806,0.8594426512718201,-132.19451904296875,-325.218505859375,False,0.6125120520591736,0.7472891807556152,0.699999988079071,4.325811386108398,0.6140928268432617,0.7475669384002686,0.699999988079071,4.2660088539123535,0.5953097343444824,0.7235018610954285,0.699999988079071,3.3233699798583984,0.6041091680526733,0.7370904088020325,0.699999988079071,3.708969831466675,0.2574162483215332,-2.889641523361206,-1.390954613685608
92,independent_select,7,independent_select_a90e0b1ce3_1010110,4,0.0,1.0,0.47175389528274536,-253.7662353515625,-326.1393737792969,False,0.44285842776298523,0.5396695137023926,0.6000000238418579,3.3042173385620117,0.4464549422264099,0.5453096628189087,0.6000000238418579,3.235374927520752,0.3749401867389679,0.47176891565322876,0.6499999761581421,2.004589080810547,0.4077985882759094,0.5068123936653137,0.6000000238418579,2.562897205352783,0.8055716753005981,-18.11441993713379,-8.597341537475586
92,independent_select,8,independent_select_a90e0b1ce3_0111101,5,0.0,1.0,0.9419691562652588,-35.32044982910156,-83.93896484375,False,0.5005114674568176,0.6378378868103027,0.75,1.664771318435669,0.5007240772247314,0.6378873586654663,0.75,1.6615108251571655,0.45775988698005676,0.5975205302238464,0.8000000715255737,1.179159164428711,0.4782043695449829,0.6186326742172241,0.75,1.3906124830245972,0.04246046394109726,-9.339302062988281,-4.664762496948242
92,independent_select,9,independent_select_a90e0b1ce3_1011000,3,0.0,1.0,0.4896833002567291,-571.24609375,-720.4449462890625,False,0.43211331963539124,0.6061554551124573,0.8500000238418579,5.081546306610107,0.4327409863471985,0.6062866449356079,0.8500000238418579,5.06804084777832,0.38562655448913574,0.5617491602897644,0.8500000238418579,3.159809112548828,0.4089268147945404,0.5856943130493164,0.8500000238418579,3.9536168575286865,0.14504443109035492,-12.054865837097168,-5.670086860656738
92,independent_select,10,independent_select_a90e0b1ce3_1010101,4,0.0,1.0,0.46859002113342285,-223.29983520507812,-282.79888916015625,False,0.5440434813499451,0.6440781950950623,0.8000000715255737,3.8390886783599854,0.5458601713180542,0.647197425365448,0.8000000715255737,3.699348211288452,0.4665590524673462,0.574924886226654,0.8500000238418579,2.5539443492889404,0.506661057472229,0.6124014854431152,0.8000000715255737,3.1512415409088135,0.3328123390674591,-16.607635498046875,-7.3781914710998535
92,independent_select,11,independent_select_a90e0b1ce3_1011011,5,0.0,0.9876285791397095,0.8106063008308411,-61.99224853515625,-160.1870574951172,False,0.4841630458831787,0.6019847989082336,0.75,2.3704497814178467,0.4845258891582489,0.6024926900863647,0.75,2.3596057891845703,0.40322595834732056,0.5221325159072876,0.8000000715255737,1.6912963390350342,0.44631507992744446,0.567247748374939,0.75,2.000415563583374,0.074886254966259,-20.072391510009766,-8.480100631713867
92,independent_select,12,independent_select_a90e0b1ce3_0010011,3,0.0,1.0,0.4235296845436096,-908.9884033203125,-1105.356689453125,False,0.4418647885322571,0.5514248013496399,0.949999988079071,6.798534870147705,0.4455432593822479,0.5552005767822266,0.949999988079071,6.714155197143555,0.37181875109672546,0.48234888911247253,0.949999988079071,3.710242986679077,0.40513303875923157,0.5173534750938416,0.949999988079071,5.151729583740234,0.8256147503852844,-18.83875846862793,-9.06658935546875
92,independent_select,13,independent_select_a90e0b1ce3_1011010,4,0.0,1.0,0.5531436800956726,-210.21588134765625,-282.8141174316406,False,0.41005969047546387,0.5133424997329712,0.8999999761581421,3.2356181144714355,0.4056263566017151,0.5073310136795044,0.8999999761581421,3.163872480392456,0.3161962628364563,0.413568913936615,0.8999999761581421,2.0209367275238037,0.366005539894104,0.4681302011013031,0.8999999761581421,2.586735963821411,-1.092960000038147,-29.6851806640625,-12.036471366882324
92,independent_select,14,independent_select_a90e0b1ce3_1110011,5,0.0,0.9929274320602417,0.6157028675079346,-52.85986328125,-119.49990844726562,False,0.42358431220054626,0.5275293588638306,0.699999988079071,2.2314350605010986,0.42304137349128723,0.5264124274253845,0.699999988079071,2.146212100982666,0.3640844225883484,0.46931716799736023,0.699999988079071,1.5866695642471313,0.39224961400032043,0.49940839409828186,0.699999988079071,1.8466596603393555,-0.12834174931049347,-16.34233283996582,-7.988458633422852
